TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;32.811.397/0001-98;BB TOP RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;3000.000000;3000114.97;;;PJ;17.281.106/0001-03;CIA SANEAMENTO MINAS GERAIS COPASA MG;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.210000;;S;N;
FI;32.893.181/0001-19;CORDIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA CRÉD PRIV RESP LTDA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;900.000000;1264232.46;;;PJ;03.264.927/0001-27;MANAUS AMBIENTAL S.A;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.811941;;S;N;
FI;32.893.181/0001-19;CORDIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA CRÉD PRIV RESP LTDA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;297.000000;417196.71;;;PJ;03.264.927/0001-27;MANAUS AMBIENTAL S.A;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.054224;;S;N;
FI;33.827.314/0001-11;BUDAPESTE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Mantido até o vencimento;0.000000;0.00;0.000000;0.00;7159.000000;7640901.65;;;PJ;46.610.784/0001-70;DG VENTURES 1 LTDA;2028-08-11;S;DI1;DI de um dia;100.000000;4.000000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;55741.000000;55839066.74;;;PJ;07.047.251/0001-70;CIA ENERGETICA CEARA COELCE;2029-05-15;S;DI1;DI de um dia;100.000000;1.100000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;30000.000000;30085058.38;;;PJ;17.281.106/0001-03;CIA SANEAMENTO MINAS GERAIS COPASA MG;2035-05-15;S;DI1;DI de um dia;100.000000;0.600000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;20000.000000;20117134.60;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES INVESTIMENTO SA;2032-05-16;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;37217.000000;37518716.21;;;PJ;07.714.104/0001-07;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;2031-04-15;S;DI1;DI de um dia;100.000000;2.000000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;54442.000000;57827812.22;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DIREITOS CREDITORIOS;2029-08-15;S;DI1;DI de um dia;100.000000;1.750000;;S;N;
FI;34.488.907/0001-63;BRASILPREV TOP TP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;17713.000000;20340999.27;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2028-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;4.500000;;S;N;
FI;34.626.161/0001-07;ONDINA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;350.000000;176930.47;;;PJ;21.320.221/0001-17;UBY AGROQUIMICA;2026-05-12;S;DI1;DI de um dia;100.000000;3.294682;;S;N;
FI;34.626.161/0001-07;ONDINA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCCB;N;Para negociação;;;;;1.000000;198163.36;;;PJ;15.114.366/0001-69;BANCO BOCOM BBM;2026-12-28;S;DI1;DI de um dia;100.000000;4.730982;;S;N;
FI;35.753.908/0001-50;CORAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTI CP RESPONSABILIDADE LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;5995500.000000;25312257.55;;;PJ;71.677.646/0001-56;CREDIT SUISSE (BAHAMAS) LTD;2030-08-15;N;;;;;2.956301;N;N;
FI;37.021.564/0001-10;CLN FIXED BRASIL 2026 FUNDO DE INVESTIMENTO FINANCEIRO MULTI CREDITO PRIVADO RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;1800000.000000;1469693.34;0.000000;0.00;324315502.000000;297235326.22;;;PJ;71.677.646/0001-56;CREDIT SUISSE (BAHAMAS) LTD;2026-01-01;N;;;;;0.000000;N;N;
FI;37.319.367/0001-82;UNIMED INVESTCOOP LIVRE I FIF RENDA FIXA CRÉDITO PRIVADO LP RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;1431.000000;1433517.59;;;PJ;07.047.251/0001-70;CIA ENERGETICA CEARA - COELCE;2029-05-15;S;DI1;DI de um dia;100.000000;1.100000;;S;N;
FI;37.467.376/0001-10;SANTANDER MAAT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;29.000000;29180.44;;;PJ;01.027.058/0001-91;CIELO S.A - INSTITUICAO DE PAGAMENTO;2029-05-08;S;DI1;DI de um dia;100.000000;0.540000;;S;N;
FI;37.467.376/0001-10;SANTANDER MAAT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;41.000000;41240.12;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A;2032-05-16;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
FI;37.467.376/0001-10;SANTANDER MAAT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;66.000000;66088.97;;;PJ;92.715.812/0001-31;CPFL TRANSMISSAO S.A.;2030-05-15;S;DI1;DI de um dia;100.000000;0.489998;;S;N;
FI;38.306.141/0001-00;RDA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1998.000000;1999357.16;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DE DIREITOS CRED;2028-08-30;S;DI1;DI de um dia;100.000000;0.444206;;S;N;
FI;39.153.340/0001-98;GD FIF - CLASSE DE INVESTIMENTO MULT  CRED PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;677.000000;349429.76;;;PJ;04.370.282/0001-70;COPEL GERACAO E;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
FI;39.153.340/0001-98;GD FIF - CLASSE DE INVESTIMENTO MULT  CRED PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;123.000000;131213.94;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.451921;;S;N;
FI;39.895.582/0001-57;G5 LE MANS FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;110.000000;97868.12;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.011802;;S;N;
FI;39.978.178/0001-47;PAZ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;300.000000;312514.34;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2029-03-15;S;OUT;OUTROS;100.000000;1.100000;;S;N;
FI;39.978.178/0001-47;PAZ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;400.000000;418139.79;;;PJ;25.005.683/0001-09;VERTE SECURIZAD;2026-11-26;S;OUT;OUTROS;100.000000;2.751768;;S;N;
FI;40.023.576/0001-99;GBZ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-05-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;701488.70;;;PJ;45.246.410/0001-55;BRASIL PLURAL SA BANCO MULTIPLO;2026-10-25;S;DI1;DI de um dia;100.000000;6.071355;;S;N;
FI;40.438.556/0001-89;SILVA PRIVATE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;150.000000;147640.17;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2029-11-21;S;OUT;OUTROS;100.000000;2.299999;;S;N;
FI;40.438.556/0001-89;SILVA PRIVATE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;250.000000;134555.43;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2028-10-25;S;DI1;DI de um dia;100.000000;4.000001;;S;N;
FI;40.438.556/0001-89;SILVA PRIVATE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;138.000000;106714.30;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2028-09-19;S;OUT;OUTROS;100.000000;3.107438;;S;N;
FI;40.438.556/0001-89;SILVA PRIVATE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;125.000000;75345.28;;;PJ;02.773.542/0001-22;Opea Securitiza;2027-12-20;S;OUT;OUTROS;100.000000;4.011032;;S;N;
FI;40.438.556/0001-89;SILVA PRIVATE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;150.000000;152950.01;;;PJ;02.773.542/0001-22;Opea Securitiza;2026-10-19;S;DI1;DI de um dia;100.000000;2.405557;;S;N;
FI;40.901.205/0001-62;ÍNDIA FUNDO DE INVESTIMENTO  MULTIMERCADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2000.000000;2051348.27;;;PJ;27.317.702/0001-50;SPIC BRASIL ENE;2026-03-30;S;DI1;DI de um dia;100.000000;2.227774;;S;N;
FI;40.943.120/0001-47;ITAÚ CRÉDITO ESTRUTURADO AGRO MASTER FIF MULTIMERCADOCRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;13628606.98;;;PJ;34.337.707/0001-00;BMP MONEY PLUS SOCIEDADE DE CREDITO;2050-12-30;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;192837.42;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2040-09-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;192837.42;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2040-09-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;108719.25;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2031-01-02;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;183443.29;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-10-07;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;S;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;176594.91;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-10-11;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;104723.13;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2030-12-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;253986.45;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-08-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2032-10-06;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;S;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;159882.23;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2030-04-07;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;S;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;294899.48;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-10-14;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;S;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;172621.59;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;301436.67;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2032-12-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;0.00;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2033-04-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;0.00;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2043-06-21;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;132247.21;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2026-10-07;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2042-11-08;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;195471.01;;;PJ;18.282.093/0001-50;COMPANHIA HIPOTECARIA PIRATINI;2041-12-08;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;190719.80;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-07-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;602885.14;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2037-12-21;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-12-22;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;261387.15;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-05-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.480000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;261560.67;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-05-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.480000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;212214.77;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-07-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;175991.46;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2035-02-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;185003.61;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-04-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;679927.34;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2040-06-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;491793.66;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2032-11-22;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;233799.06;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-02-23;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;41.240.381/0001-63;VOLPI MORTGAGE 1 - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;267982.17;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-08-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.990000;;S;N;
FI;41.538.891/0001-11;SPECIAL SITUATIONS N1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;109946.000000;1363330.40;;;PJ;60.444.437/0001-46;LIGHT SERVICOS DE ELETRICIDADE S/A;2027-08-31;S;OUT;OUTROS;100.000000;;;S;N;
FI;41.579.176/0001-27;MAG PREVIDÊNCIA BP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;219.000000;220362.62;;;PJ;01.027.058/0001-91;CIELO S.A;2029-05-08;S;DI1;DI de um dia;100.000000;0.859394;;S;N;
FI;41.579.176/0001-27;MAG PREVIDÊNCIA BP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;50.000000;53366.34;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.716453;;S;N;
FI;41.579.176/0001-27;MAG PREVIDÊNCIA BP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;815.000000;869871.29;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.952941;;S;N;
FI;41.579.176/0001-27;MAG PREVIDÊNCIA BP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;616.000000;647832.31;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2030-02-25;S;DI1;DI de um dia;100.000000;1.717451;;S;N;
